timestamp,num_pkts,avg_ttl,median_ttl,10_percentil_ttl,25_percentil_ttl,75_percentil_ttl,90_percentil_ttl,max_ttl,min_ttl,attack,test_categorical
79325,13,64.8461538461538,64,49,64,64,92.8,100,33,Yes,13
79330,15,117.066666666667,64,52,64,224,224,224,44,No,15
79335,14,120.428571428571,64,53.5,64,224,224,224,33,No,14
79340,15,114.666666666667,64,52,64,224,224,224,44,No,15
79345,18,118.166666666667,82,33,64,224,224,224,33,No,18
79350,22,109.636363636364,64,49,64,210,223.6,224,44,No,22
79355,22,113.772727272727,64,50.5,64,224,224,224,33,No,22
79360,13,122.461538461538,64,48,64,224,224,224,44,No,13
79365,66,65.5151515151515,64,64,64,64,64,100,44,Yes,66
79370,17,105.705882352941,64,44,64,224,224,224,33,No,17
79375,10,126.5,64,62.5,64,224,224,224,49,No,10
79380,21,82.4285714285714,64,44,64,100,100,210,33,Yes,21
79385,14,122.642857142857,64,64,64,224,224,224,49,No,14
79390,19,67.2105263157895,64,40,54,82,100,100,33,Yes,19
79395,16,113.6875,64,41,64,224,224,224,33,No,16
79400,11,120.363636363636,64,64,64,224,224,224,44,No,11
79405,14,120.071428571429,64,50,64,224,224,224,33,No,14
79410,18,122.722222222222,64,59.5,64,220.5,224,224,44,No,18
79415,20,101,64,48.5,60.25,131,224,224,33,No,20
79420,15,77.0666666666667,64,64,64,100,100,100,44,Yes,15
79425,17,67,64,39.6,64,64,100,100,22,Yes,17
79430,9,139.111111111111,100,64,64,224,224,224,64,No,9
79435,18,86.2222222222222,64,44,49,64,224,224,33,No,18
79440,21,128.571428571429,64,64,64,210,224,224,50,No,21
79445,21,99,64,44,64,100,224,224,33,No,21
79450,12,79,64,64,64,100,100,100,64,Yes,12
79455,19,66.5263157894737,64,41.8,49,82,100,100,33,Yes,19
79460,10,128,64,64,64,224,224,224,64,No,10
79465,14,78.0714285714286,64,44,64,91,100,224,33,Yes,14
79470,11,70.5454545454546,64,64,64,64,100,100,64,Yes,11
79475,25,78.84,64,46,64,100,100,210,33,Yes,25
79480,14,119.428571428571,64,64,64,224,224,224,40,No,14
79485,22,105.409090909091,64,44.6,64,193,224,224,33,No,22
79490,10,71.2,64,64,64,64,100,100,64,Yes,10
79495,44,68.4545454545455,64,36.3,64,100,100,100,22,Yes,44
79500,25,81.44,64,64,64,64,100,210,64,Yes,25
79505,19,85.8947368421053,64,44,57,64,224,224,33,No,19
79510,13,90.1538461538462,64,64,64,100,100,224,64,Yes,13
79515,18,107.666666666667,64,44,64,193,224,224,33,No,18
79520,14,121.142857142857,64,64,64,224,224,224,64,No,14
79525,27,61.8148148148148,64,46.4,48,64,78.4000000000001,100,33,Yes,27
79530,19,110.526315789474,64,48,64,210,224,224,48,No,19
79535,29,70.7586206896552,64,44.8,56,64,71.2,224,33,No,29
79540,13,80.1538461538462,100,47.2,64,100,100,100,43,Yes,13
79545,21,66.2380952380952,64,45,64,64,100,100,44,Yes,21
79550,13,125.923076923077,64,64,64,224,224,224,33,No,13
79555,69,88.6231884057971,64,53.8,64,64,208,224,33,Yes,69
79560,18,124.666666666667,64,64,64,220.5,224,224,64,No,18
79565,24,93.6666666666667,64,44,60.5,73,224,224,33,No,24
79570,11,136.727272727273,64,64,64,224,224,224,64,No,11
79575,18,115.666666666667,64,47.5,64,224,224,224,33,No,18
79580,16,78.5,64,64,64,100,100,100,44,Yes,16
79585,15,104.666666666667,64,46,64,162,224,224,33,No,15
79590,16,131,64,64,64,224,224,224,44,No,16
79595,22,64.6363636363636,64,48,48.25,64,100,100,33,Yes,22
79600,8,101.5,64,58,64,104,224,224,44,No,8
79605,17,118.470588235294,64,47,64,224,224,224,33,No,17
79610,12,84.6666666666667,64,64,64,100,100,224,44,Yes,12
79615,18,116.777777777778,64,40.7,64,224,224,224,33,No,18
79620,18,122.722222222222,64,59.5,64,220.5,224,224,44,No,18
79625,17,79.6470588235294,64,49,50,64,149.6,224,33,No,17
79630,13,72,64,48,64,100,100,100,44,Yes,13
79635,17,114.058823529412,100,33,64,224,224,224,33,No,17
79640,14,118.285714285714,64,50,64,224,224,224,44,No,14
79645,63,76.6984126984127,64,64,64,64,100,224,33,No,63
79650,14,96,64,50,64,91,210,224,44,Yes,14
79655,23,88.6521739130435,64,41.8,64,64,224,224,33,No,23
79660,16,82.75,64,54,64,100,100,224,44,Yes,16
79665,19,72.1578947368421,64,49,64,100,100,100,33,Yes,19
79670,12,114,64,46,64,224,224,224,44,No,12
79675,14,132.928571428571,82,64,64,224,224,224,33,No,14
79680,24,101.75,64,64,64,100,210,210,44,Yes,24
79685,21,100.238095238095,64,49,64,100,224,224,33,No,21
79690,17,107.823529411765,64,47,64,224,224,224,44,No,17
79695,14,69.0714285714286,64,42.3,64,91,100,100,22,Yes,14
79700,13,110.153846153846,64,48,64,224,224,224,44,No,13
79705,32,60.4375,64,44,44,64,64,100,33,Yes,32
79710,19,105.105263157895,64,48,64,162,224,224,44,No,19
79715,20,102.2,82,62.5,64,100,210,220,33,Yes,20
79720,17,107.882352941176,64,47.6,64,224,224,224,44,No,17
79725,14,68.4285714285714,64,53.5,64,64,100,100,33,Yes,14
79730,14,108.357142857143,64,45.5,64,193,224,224,44,No,14
79735,18,107.055555555556,64,49,64,193,224,224,33,No,18
79740,18,86,64,58,64,100,133,210,44,Yes,18
79745,19,95.1578947368421,64,47.2,64,82,224,224,33,No,19
79750,14,105.785714285714,64,45.5,64,184,224,224,44,No,14
79755,15,107,64,64,64,162,224,224,33,No,15
79760,22,96.7272727272727,64,44,64,64,224,224,44,No,22
79765,29,87.7241379310345,64,41.8,64,64,224,224,22,No,29
79770,21,84.8095238095238,64,64,64,100,100,210,44,Yes,21
79775,19,77.5789473684211,64,48,64,100,100,100,33,Yes,19
79780,22,84.9090909090909,64,64,64,64,208,224,44,No,22
79785,21,68.4285714285714,64,64,64,64,100,100,33,Yes,21
79790,15,76.0666666666667,64,55,64,100,100,100,44,Yes,15
79795,24,96.9166666666667,64,33,47.75,100,224,224,33,No,24
79800,22,132.636363636364,64,64,64,210,224,224,44,No,22
79805,16,102.125,64,46.5,64,131,224,224,33,No,16
79810,16,112.1875,64,57,64,224,224,224,49,No,16
79815,15,115,64,44,64,224,224,224,33,No,15
79820,8,144,144,64,64,224,224,224,64,No,8
79825,17,108.941176470588,64,44,64,223,224,224,33,No,17
79830,11,120.454545454545,64,64,64,223,223,223,49,No,11
79835,22,94.8636363636364,64,44,52.75,91,221.7,223,32,No,22
79840,14,95.9285714285714,100,64,64,100,100,223,64,Yes,14
79845,14,95.5,64,44,64,91,223,223,32,No,14
79850,17,104.176470588235,64,56.4,64,100,235.8,255,45,Yes,17
79855,57,100.122807017544,64,45,55,100,255,255,32,No,57
79860,12,100.333333333333,82,64,64,100,199,210,64,Yes,12
79865,18,97.6666666666667,64,44,52.75,100,223,223,32,No,18
79870,17,119.294117647059,64,64,64,223,223,223,50,No,17
79875,23,73.7391304347826,64,34.4,56.5,100,100,223,32,Yes,23
79880,9,138.666666666667,100,64,64,223,223,223,64,No,9
79885,16,111.5,64,44,64,223,223,223,33,No,16
79890,14,141.642857142857,137,64,64,223,223,223,64,No,14
79895,22,97.1818181818182,64,44.5,64,91,223,223,33,No,22
79900,9,76,64,64,64,100,100,100,64,Yes,9
79905,21,74.3333333333333,64,44,64,100,100,100,33,Yes,21
79910,9,134.666666666667,64,64,64,223,223,223,64,No,9
79915,16,100.625,64,44,60.25,130.75,223,223,33,No,16
79920,16,131,64,64,64,223,223,223,49,No,16
79925,22,65.5454545454546,64,44,64,64,100,100,33,Yes,22
79930,13,126.846153846154,64,64,64,223,223,223,50,No,13
79935,22,106.227272727273,64,44.5,64,192.25,223,223,33,No,22
79940,35,90.6857142857143,64,64,64,64,223,223,44,No,35
79945,14,110.928571428571,64,50,64,192.25,223,223,33,No,14
79950,22,104.636363636364,64,64,64,173.5,223,224,44,No,22
79955,21,77.3809523809524,64,49,64,100,100,224,33,Yes,21
79960,12,115.666666666667,64,64,64,224,224,224,44,No,12
79965,17,107.705882352941,64,39.6,64,224,224,224,22,No,17
79970,31,67.7741935483871,64,44,64,64,100,100,44,Yes,31
79975,14,122.642857142857,82,50,64,224,224,224,33,No,14
79980,22,111.363636363636,64,50.5,64,210,224,224,44,No,22
79985,18,106.777777777778,64,47.5,64,193,224,224,33,No,18
79990,15,67.9333333333333,64,49.4,64,64,100,100,44,Yes,15
79995,10,110.5,64,42.9,64,193,224,224,33,No,10
80000,7,106.857142857143,64,56,64,144,224,224,44,No,7
80005,19,84.3157894736842,64,57.8,64,100,100,224,33,Yes,19
80010,18,114.722222222222,64,47.5,64,210,224,224,44,No,18
80015,17,109.058823529412,64,45.4,64,224,224,224,33,No,17
80020,12,69.6666666666667,64,46,64,73,100,100,44,Yes,12
80025,8,78.125,82,54.7,64,100,100,100,33,Yes,8
80030,17,67.1176470588235,64,47,64,64,100,100,44,Yes,17
80035,22,104.545454545455,64,49,64,193,224,224,21,No,22
80040,15,112.8,64,52,64,210,224,224,44,No,15
80045,15,116.666666666667,64,55,64,224,224,224,33,No,15
80050,18,66.1666666666667,64,47.5,64,64,100,100,44,Yes,18
80055,12,76.4166666666667,64,64,64,100,100,100,33,Yes,12
80060,20,68.95,64,42.9,60.25,100,100,100,33,Yes,20
80065,32,94,64,64,64,64,224,224,64,No,32
80070,21,114.333333333333,64,44,64,210,224,224,33,No,21
80075,14,74.7142857142857,64,53.5,64,100,100,100,49,Yes,14
80080,15,67.5333333333333,64,46,64,64,100,100,44,Yes,15
80085,10,124.9,64,60.9,64,224,224,224,33,No,10
80090,10,108,64,44,64,184,224,224,44,No,10
80095,22,75.6818181818182,82,33,64,100,100,100,33,Yes,22
80100,22,84.5909090909091,64,50.5,64,100,100,210,44,Yes,22
80105,16,101.875,64,44.5,64,131,224,224,33,No,16
80110,13,84.3076923076923,64,48,64,100,100,224,44,Yes,13
80115,14,98,64,38.1,64,100,224,224,33,No,14
80120,13,75.1538461538462,64,52,64,100,100,100,44,Yes,13
80125,32,66.6875,64,50,64,64,100,100,33,Yes,32
80130,28,82.7142857142857,64,64,64,100,100,210,44,Yes,28
80135,14,98.7142857142857,64,45.5,64,100,224,224,33,No,14
80140,15,115,64,55,64,224,224,224,44,No,15
80145,14,70.6428571428571,64,50,64,91,100,100,33,Yes,14
80150,12,115.666666666667,64,64,64,224,224,224,44,No,12
80155,14,120.071428571429,64,50,64,224,224,224,33,No,14
80160,35,92.6571428571429,64,55,64,64,224,224,44,No,35
80165,20,109.75,64,48.5,64,224,224,224,33,No,20
80170,17,118.411764705882,64,58,64,224,224,224,44,No,17
80175,20,102.8,64,42.9,64,131,224,224,33,No,20
80180,8,121.5,64,58,64,224,224,224,44,No,8
80185,14,107.571428571429,64,45.5,64,193,224,224,33,No,14
80190,13,122.230769230769,64,64,64,210,224,224,49,No,13
80195,25,92.48,64,44,64,64,224,224,33,No,25
80200,10,144,144,64,64,224,224,224,64,No,10
80205,16,70.8125,64,44,64,100,100,100,33,Yes,16
80210,12,129.416666666667,64,64,64,224,224,224,49,No,12
80215,16,111.8125,64,44,64,224,224,224,33,No,16
80220,21,136.857142857143,64,64,64,210,224,224,64,No,21
80225,39,67.3333333333333,64,61,64,64,100,100,33,Yes,39
80230,15,75,64,64,64,100,100,100,49,Yes,15
80235,23,103.826086956522,64,44,64,162,224,224,33,No,23
80240,11,70,64,64,64,82,100,100,22,Yes,11
80245,35,65.5714285714286,64,48,48.5,64,100,100,33,Yes,35
80250,29,81.4827586206897,64,48.8,50,64,224,224,48,No,29
80255,26,115.115384615385,64,46.5,64,210,224,224,33,No,26
80260,8,144,144,64,64,224,224,224,64,No,8
80265,14,71.7857142857143,64,44,64,100,100,100,33,Yes,14
80270,10,76.9,64,62.5,64,100,100,100,49,Yes,10
80275,13,98.2307692307692,64,44,64,100,224,224,33,No,13
80280,16,142.25,137,64,64,224,224,224,64,No,16
80285,22,97,64,44,64,91,224,224,33,No,22
80290,12,74.75,64,64,64,100,100,100,49,Yes,12
80295,15,104.733333333333,64,46.4,64,162,224,224,33,No,15
80300,16,76.875,82,38.5,64,100,100,100,33,Yes,16
80305,14,92.7857142857143,64,45.5,64,64,224,224,22,No,14
80310,22,85.7272727272727,64,50.5,64,100,100,210,33,Yes,22
80315,21,89.7619047619048,64,48,49,64,224,224,44,No,21
80320,10,73.3,64,42.9,64,100,100,100,33,Yes,10
80325,14,131.142857142857,64,64,64,224,224,224,44,No,14
80330,18,97.0555555555556,64,47.5,64,91,224,224,33,No,18
80335,16,121.8125,64,56.5,64,224,224,224,44,No,16
80340,18,125.555555555556,64,64,64,220.5,224,224,44,No,18
80345,14,105,64,45.5,64,184,224,224,33,No,14
80350,12,114.416666666667,64,50.5,64,224,224,224,44,No,12
80355,19,88.2631578947368,64,33,57,100,224,224,33,No,19
80360,13,136.307692307692,64,64,64,224,224,224,44,No,13
80365,15,116.333333333333,64,52,64,224,224,224,33,No,15
80370,16,120.0625,64,56.5,64,213.5,224,224,44,No,16
80375,36,69.0833333333333,64,47,62,73,100,100,33,Yes,36
80380,12,132,82,64,64,224,224,224,44,No,12
80385,17,109.823529411765,64,45,64,224,224,224,45,No,17
80390,49,66.5510204081633,64,48,64,64,100,100,33,Yes,49
80395,14,126.642857142857,100,64,64,224,224,224,33,No,14
80400,15,112.8,64,52,64,210,224,224,44,No,15
80405,12,72.1666666666667,64,50.5,64,100,100,100,33,Yes,12
80410,16,74.0625,64,46.5,64,100,100,100,44,Yes,16
80415,12,133.666666666667,82,64,64,224,224,224,64,No,12
80420,17,96.6470588235294,64,44,64,64,224,224,33,No,17
80425,14,131.5,64,64,64,224,224,224,49,No,14
80430,30,78.8,64,48.5,64,100,100,210,33,Yes,30
80435,10,114.1,64,62.5,64,193,224,224,49,No,10
80440,13,98.2307692307692,64,44,64,100,224,224,33,No,13
80445,14,120.071428571429,64,64,64,224,224,224,49,No,14
80450,13,72.3846153846154,64,44,64,100,100,100,33,Yes,13
80455,59,94.5762711864407,64,55,64,100,208,220,33,Yes,59
80460,17,116.470588235294,64,56,64,210,224,224,44,No,17
80465,27,96.2962962962963,64,45.4,64,82,224,224,33,No,27
80470,26,141.230769230769,64,45,45,255,255,255,44,No,26
80475,14,122.285714285714,64,50,64,224,224,255,33,No,14
80480,16,121.625,64,57,64,224,224,224,44,No,16
80485,16,112.125,64,46.5,64,224,224,224,33,No,16
80490,19,119.631578947368,64,61,64,217,224,224,44,No,19
80495,30,87.9666666666667,64,48.6,58,64,224,224,33,No,30
80500,12,115.666666666667,64,64,64,224,224,224,44,No,12
80505,20,77.6,64,44.9,60.25,100,100,224,33,Yes,20
80510,13,65.9230769230769,64,43.2,64,64,100,100,22,Yes,13
80515,39,80.1538461538462,64,64,64,64,124.8,224,33,No,39
80520,19,128.842105263158,64,64,64,224,224,224,44,No,19
80525,20,101.75,64,48.5,64,131,224,224,33,No,20
80530,14,131.142857142857,64,64,64,224,224,224,44,No,14
80535,8,66.625,64,40.7,59,73,100,100,33,Yes,8
80540,17,100.235294117647,64,39.6,64,100,224,224,33,No,17
80545,14,94.7142857142857,64,49,64,64,224,224,44,No,14
80550,20,89.75,64,48.5,64,100,210,224,33,Yes,20
80555,37,69.7837837837838,64,53.2,64,64,100,100,40,Yes,37
80560,9,101.888888888889,64,41.8,64,100,224,224,33,No,9
80565,19,110.684210526316,64,45,64,224,224,224,44,No,19
80570,27,67.7407407407407,64,44,54,82,100,100,33,Yes,27
80575,17,67.6470588235294,64,44,64,64,100,100,22,Yes,17
80580,15,126.466666666667,64,64,64,217,224,224,33,No,15
80585,20,99.75,64,48.5,60.25,104,224,224,44,No,20
80590,9,72,64,64,64,64,100,100,64,Yes,9
80595,16,73.0625,64,44,64,100,100,100,33,Yes,16
80600,16,70.5,64,41.5,64,100,100,100,33,Yes,16
80605,16,102.8125,64,46.5,64,131,224,224,44,No,16
80610,14,118.428571428571,64,53.5,64,210,224,224,33,No,14
80615,19,72.4736842105263,64,48,64,100,100,100,44,Yes,19
80620,12,131.083333333333,82,64,64,224,224,224,33,No,12
80625,20,100.5,64,48.5,64,104,224,224,44,No,20
80630,40,83.025,64,47,47,64,224,224,33,No,40
80635,15,103,64,46,64,144,224,224,44,No,15
80640,19,106.473684210526,64,64,64,155,210,210,33,Yes,19
80645,18,84.6111111111111,64,44,49,64,224,224,40,No,18
80650,11,77.5454545454546,64,64,64,100,100,100,33,Yes,11
80655,15,94.3333333333333,64,37.4,56.5,100,224,224,33,No,15
80660,13,110.615384615385,64,52.8,64,224,224,224,44,No,13
80665,21,70.1904761904762,64,44,64,100,100,100,33,Yes,21
80670,36,85.25,64,64,64,64,224,224,44,No,36
80675,36,75.6388888888889,64,52.5,62,73,100,210,33,Yes,36
80680,13,126.769230769231,64,64,64,224,224,224,44,No,13
80685,23,69.6086956521739,64,45,56.5,100,100,100,33,Yes,23
80690,14,96.5,64,36.3,52.75,100,224,224,33,No,14
80695,11,78.5454545454545,64,64,64,100,100,100,44,Yes,11
80700,16,90.3125,64,54,64,100,155,210,33,Yes,16
80705,23,95.695652173913,64,64,64,100,210,210,44,Yes,23
80710,16,102.125,64,46.5,64,131,224,224,33,No,16
80715,15,126.666666666667,64,64,64,224,224,224,44,No,15
80720,14,120.071428571429,64,50,64,224,224,224,33,No,14
80725,13,110.615384615385,64,52.8,64,224,224,224,44,No,13
80730,15,115.333333333333,64,46,64,224,224,224,33,No,15
80735,26,115.346153846154,64,56.5,64,210,224,224,40,No,26
80740,27,84.962962962963,64,51.6,56,64,224,224,33,No,27
80745,13,124,64,64,64,224,224,224,44,No,13
80750,24,65.9166666666667,64,45,49,64,100,100,33,Yes,24
80755,34,64.6764705882353,64,47.3,55,64,100,100,33,Yes,34
80760,16,123.25,64,64,64,213.5,224,224,44,No,16
80765,16,113.375,64,56.5,64,224,224,224,33,No,16
80770,15,72.3333333333333,64,46,64,100,100,100,44,Yes,15
80775,13,78.2307692307692,64,64,64,100,100,100,33,Yes,13
80780,18,103.888888888889,64,44,64,184,224,224,22,No,18
80785,16,112.5,64,49.5,64,224,224,224,33,No,16
80790,64,80.4375,64,64,64,64,166.2,224,44,No,64
80795,18,81.1666666666667,82,64,64,100,100,100,49,Yes,18
80800,16,98.625,64,44,60.25,104,224,224,33,No,16
80805,9,97.7777777777778,100,64,64,100,124.8,224,64,Yes,9
80810,17,108.117647058824,64,44,64,224,224,224,33,No,17
80815,17,121.058823529412,64,51.6,64,224,224,224,33,No,17
80820,19,118.578947368421,64,48,64,217,224,224,44,No,19
80825,15,93.7333333333333,64,43.6,64,82,224,224,33,No,15
80830,12,90.6666666666667,82,64,64,100,100,224,44,Yes,12
80835,14,120.071428571429,64,50,64,224,224,224,33,No,14
80840,18,100.444444444444,64,33,52.75,100,224,224,33,No,18
80845,20,100.3,64,49.4,64,104,224,224,24,No,20
80850,29,93.2068965517241,64,50,64,64,224,224,33,No,29
80855,30,87.1,64,48.6,58,64,224,224,43,No,30
80860,17,82.2352941176471,64,47,64,100,100,224,33,Yes,17
80865,19,95.7368421052632,64,45,64,82,224,224,44,No,19
80870,11,106.272727272727,64,44,64,162,224,224,33,No,11
80875,10,126,64,62,64,224,224,224,44,No,10
80880,22,85.7272727272727,64,50.5,64,100,100,210,33,Yes,22
80885,13,64.5384615384615,64,49,49,64,92.8,100,44,Yes,13
80890,12,119.083333333333,82,46,64,224,224,224,33,No,12
80895,17,128.705882352941,64,64,64,224,224,224,44,No,17
80900,14,67.4285714285714,64,36.3,53.5,91,100,100,33,Yes,14
80905,20,94.3,64,48.5,64,73,224,224,43,No,20
80910,17,127.352941176471,64,56,64,224,224,224,33,No,17
80915,23,109.086956521739,64,45,64,224,224,224,40,No,23
80920,57,74.9649122807018,64,64,64,64,64,224,33,No,57
80925,20,109.5,64,49,64,224,224,224,44,No,20
80930,12,116.083333333333,64,46,64,224,224,224,33,No,12
80935,13,110.538461538462,64,52,64,224,224,224,44,No,13
80940,18,123.833333333333,64,58,64,220.5,224,224,33,No,18
80945,19,111.894736842105,64,49,64,224,224,224,44,No,19
80950,12,70.4166666666667,64,64,64,73,100,100,33,Yes,12
80955,10,108,64,44,64,184,224,224,44,No,10
80960,17,121.058823529412,64,51.6,64,224,224,224,33,No,17
80965,20,99.8,64,48.5,60.5,104,224,224,44,No,20
80970,29,86.6551724137931,64,49,49,64,212.8,224,33,No,29
80975,19,111.631578947368,64,48,64,224,224,224,44,No,19
80980,13,125.923076923077,64,64,64,224,224,224,33,No,13
80985,19,102.421052631579,64,48,64,144,224,224,44,No,19
80990,14,75.3571428571429,82,33,64,100,100,100,33,Yes,14
80995,16,70.5,64,54,64,73,100,100,44,Yes,16
81000,16,113.3125,64,52,64,210,224,224,33,No,16
81005,17,88.4117647058823,64,49,64,64,224,224,44,No,17
81010,14,70.6428571428571,64,50,64,91,100,100,33,Yes,14
81015,10,113.6,64,62,64,193,224,224,44,No,10
81020,15,116.333333333333,64,52,64,224,224,224,33,No,15
81025,19,68.9473684210526,64,49,64,64,100,100,44,Yes,19
81030,25,90.6,64,43,50,64,218.4,224,33,No,25
81035,21,73.2857142857143,64,49,49,64,64,224,44,No,21
81040,17,73.7058823529412,64,56,64,100,100,100,33,Yes,17
81045,13,124,64,64,64,224,224,224,44,No,13
81050,17,68.2352941176471,64,39.6,64,100,100,100,22,Yes,17
81055,30,84.0666666666667,64,55,64,64,224,224,44,No,30
81060,22,118.818181818182,64,46,64,220.5,224,224,33,No,22
81065,16,69.875,64,49,64,73,100,100,44,Yes,16
81070,19,71.8947368421053,64,48,64,100,100,100,33,Yes,19
81075,15,126.666666666667,64,64,64,224,224,224,44,No,15
81080,18,108.166666666667,64,33,64,193,224,224,33,No,18
81085,39,67.7179487179487,64,64,64,64,100,100,44,Yes,39
81090,27,81.6296296296296,64,47,64,100,100,210,33,Yes,27
81095,20,71.25,64,62.5,64,73,100,100,44,Yes,20
81100,12,77.75,82,46,64,100,100,100,33,Yes,12
81105,10,72.8,64,62,64,91,100,100,44,Yes,10
81110,15,104.666666666667,64,46,64,162,224,224,33,No,15
81115,16,110.25,64,54,64,224,224,224,24,No,16
81120,17,90.8823529411765,64,56,64,100,144,210,33,Yes,17
81125,18,114.555555555556,64,49,64,224,224,224,44,No,18
81130,12,67.5,64,44.5,60.25,73,100,100,33,Yes,12
81135,14,110.214285714286,64,54.2,64,193,224,224,49,No,14
81140,20,71.5,64,42.9,64,100,100,100,33,Yes,20
81145,15,117.733333333333,64,55,64,224,224,224,49,No,15
81150,21,98.4285714285714,64,44,64,100,224,224,33,No,21
81155,30,71.4333333333333,64,55.3,64,64,100,224,45,Yes,30
81160,14,98.3571428571429,64,44,64,100,224,224,33,No,14
81165,22,113.181818181818,64,64,64,224,224,224,45,No,22
81170,23,67.8695652173913,64,44,64,64,100,100,33,Yes,23
81175,23,69.2608695652174,64,44,64,82,100,100,44,Yes,23
81180,21,107.285714285714,64,44,64,210,224,224,33,No,21
81185,7,67,64,58,64,64,78.4,100,49,Yes,7
81190,14,120.071428571429,64,50,64,224,224,224,33,No,14
81195,18,98.1666666666667,64,40.7,64,100,224,224,33,No,18
81200,9,73.7777777777778,64,60,64,100,100,100,44,Yes,9
81205,20,77.65,64,62,64,100,100,100,33,Yes,20
81210,20,116.15,64,49.9,64,213.5,224,224,44,No,20
81215,24,108.166666666667,64,49,64,224,224,224,33,No,24
81220,10,64.1,64,48.5,64,64,67.6,100,44,Yes,10
81225,16,125.3125,82,54,64,224,224,224,33,No,16
81230,27,69.9259259259259,64,64,64,64,100,100,44,Yes,27
81235,31,93.5161290322581,64,49,64,64,224,224,33,No,31
81240,16,131,64,64,64,224,224,224,44,No,16
81245,15,104.666666666667,64,46,64,162,224,224,33,No,15
81250,12,115.666666666667,64,64,64,224,224,224,44,No,12
81255,18,106.777777777778,64,47.5,64,193,224,224,33,No,18
81260,12,65.3333333333333,64,44.5,60.25,64,96.4,100,43,Yes,12
81265,14,100.142857142857,64,36.3,64,100,224,224,33,No,14
81270,25,111.76,64,55.6,64,210,224,224,40,No,25
